filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;insertionMethod;destructionMethod;reconstructionMethod;runtime(ms);size;solution
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;96;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;10711;19;[676, 1861, 1992, 459, 1003, 558, 1582, 1294, 1872, 721, 882, 626, 1458, 503, 1527, 184, 1177, 538, 1978]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;96;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;9955;18;[1861, 1960, 778, 459, 1003, 558, 1582, 846, 78, 1872, 721, 882, 626, 1458, 503, 1527, 184, 538]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;128;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;10924;19;[1376, 647, 459, 1003, 651, 558, 1582, 1872, 1233, 882, 83, 1299, 1973, 503, 1527, 184, 538, 347, 1852]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;128;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;10923;19;[647, 1960, 1864, 459, 1003, 651, 558, 1582, 1998, 1872, 1233, 882, 83, 503, 1527, 184, 1784, 538, 1311]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;128;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;9812;18;[1861, 1960, 778, 459, 1003, 558, 1582, 846, 78, 1872, 721, 882, 626, 1458, 503, 1527, 184, 538]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;128;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;11300;19;[1990, 647, 1960, 1864, 1385, 459, 1003, 651, 558, 1582, 1872, 1233, 882, 83, 503, 1527, 887, 184, 538]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;160;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;9686;18;[1282, 1827, 1861, 459, 1003, 1996, 558, 1582, 1872, 721, 882, 626, 1458, 915, 503, 1527, 184, 538]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;10149;19;[676, 1861, 1992, 1994, 459, 1003, 558, 1582, 1294, 1872, 721, 882, 626, 1458, 503, 1527, 184, 1177, 538]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;160;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;9743;18;[1282, 1827, 1955, 1861, 459, 1003, 558, 1582, 1872, 721, 882, 626, 1458, 915, 503, 1527, 184, 538]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;160;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;10514;19;[647, 1960, 1864, 459, 1003, 651, 558, 1582, 1872, 1233, 882, 83, 1973, 503, 1527, 1943, 184, 1016, 538]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;64;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;12390;21;[448, 833, 449, 1635, 1507, 1923, 1284, 492, 205, 1743, 1199, 1590, 886, 1463, 1239, 759, 249, 955, 539, 1788, 1404]
