filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;wheelIterations;runtime(ms);size;solution
random/w_rnd_graph_3000_20_4.txt;3000;901200;1.0;160;0.2;32;148123;32;[448, 705, 514, 1859, 1412, 838, 2630, 1672, 521, 1165, 2893, 1422, 911, 15, 1296, 401, 214, 983, 991, 1378, 1123, 2727, 556, 1197, 1901, 2798, 753, 1714, 2686, 190, 1279, 1791]
random/w_rnd_graph_4000_50_2.txt;4000;4001000;0.1;160;0.2;32;38811;8;[2352, 3926, 599, 983, 2456, 2664, 1275, 3999]
random/w_rnd_graph_4000_50_2.txt;4000;4001000;0.25;160;0.2;32;46614;9;[3008, 3217, 964, 2424, 3385, 3995, 1326, 3134, 1343]
random/w_rnd_graph_4000_50_2.txt;4000;4001000;0.5;160;0.2;32;89799;10;[3136, 1842, 548, 1495, 3353, 3996, 765, 1326, 3134, 1870]
random/w_rnd_graph_4000_50_2.txt;4000;4001000;0.75;160;0.2;32;84374;13;[2658, 2500, 2343, 937, 938, 3213, 3981, 3023, 884, 3605, 1210, 2654, 1758]
random/w_rnd_graph_4000_50_2.txt;4000;4001000;1.0;160;0.2;32;90361;14;[3171, 3269, 2949, 3429, 1992, 3976, 1738, 588, 2798, 371, 2457, 1307, 3613, 3871]
random/w_rnd_graph_2000_40_3.txt;2000;800600;0.1;160;0.2;32;11631;9;[1441, 1042, 67, 1671, 120, 1464, 1997, 1358, 975]
random/w_rnd_graph_2000_40_3.txt;2000;800600;0.25;160;0.2;32;17040;10;[1776, 448, 1984, 177, 852, 1017, 1934, 1791, 31, 1503]
random/w_rnd_graph_2000_40_3.txt;2000;800600;0.5;160;0.2;32;17787;11;[416, 1155, 1702, 599, 1959, 1112, 120, 1610, 668, 892, 1791]
random/w_rnd_graph_2000_40_3.txt;2000;800600;0.75;160;0.2;32;18645;13;[1888, 1509, 679, 1704, 467, 1875, 1974, 1017, 537, 698, 1117, 1854, 1791]
random/w_rnd_graph_2000_40_3.txt;2000;800600;1.0;160;0.2;32;37537;15;[162, 898, 900, 1671, 136, 1768, 1199, 48, 1585, 1458, 499, 1529, 668, 958, 1663]
random/w_rnd_graph_3000_50_2.txt;3000;2250750;0.1;160;0.2;32;19087;7;[2705, 1411, 2115, 1734, 2427, 61, 2655]
random/w_rnd_graph_3000_50_2.txt;3000;2250750;0.25;160;0.2;32;24672;9;[2016, 656, 1411, 68, 2501, 2998, 2072, 1016, 1359]
random/w_rnd_graph_3000_50_2.txt;3000;2250750;0.5;160;0.2;32;39906;10;[1411, 51, 1875, 515, 2998, 1719, 1560, 1836, 2591, 2431]
random/w_rnd_graph_3000_50_2.txt;3000;2250750;0.75;160;0.2;32;38361;12;[1089, 2, 420, 133, 457, 2579, 595, 148, 1111, 2970, 1340, 1372]
random/w_rnd_graph_3000_50_2.txt;3000;2250750;1.0;160;0.2;32;42588;13;[66, 2018, 549, 1158, 1576, 2859, 2476, 1613, 429, 501, 2779, 2397, 287]
random/w_rnd_graph_4000_20_1.txt;4000;1601600;0.1;160;0.2;32;98152;18;[2336, 1473, 3393, 3146, 1579, 1867, 3115, 525, 1005, 366, 2384, 1941, 3417, 1658, 3162, 1659, 765, 1247]
random/w_rnd_graph_4000_20_1.txt;4000;1601600;0.25;160;0.2;32;135613;21;[833, 98, 483, 3331, 1988, 2340, 2213, 3910, 3433, 3692, 2062, 114, 1650, 2067, 3124, 1399, 2583, 3511, 3992, 3518, 2463]
random/w_rnd_graph_4000_20_1.txt;4000;1601600;0.5;160;0.2;32;150830;24;[1154, 1988, 1669, 2887, 3912, 2062, 143, 591, 1434, 3742, 2591, 1189, 1007, 2416, 1905, 3249, 946, 2614, 57, 3578, 1275, 3067, 3196, 2942]
random/w_rnd_graph_4000_20_1.txt;4000;1601600;0.75;160;0.2;32;163081;29;[2369, 2692, 3398, 2376, 2122, 3660, 2896, 1745, 1560, 1496, 541, 2909, 3039, 3872, 929, 3557, 102, 1642, 1451, 3563, 1196, 241, 113, 1973, 887, 3831, 2040, 1214, 1854]
random/w_rnd_graph_4000_20_1.txt;4000;1601600;1.0;160;0.2;32;184652;33;[1729, 833, 257, 3717, 2373, 2053, 1541, 3846, 2248, 648, 3723, 462, 2766, 3919, 2960, 656, 3730, 1620, 3030, 3993, 1883, 1757, 993, 801, 1698, 422, 3882, 3632, 3761, 2290, 2612, 3897, 1466]
random/w_rnd_graph_500_40_3.txt;500;50150;0.1;160;0.2;32;572;7;[417, 434, 370, 483, 499, 473, 235]
random/w_rnd_graph_500_40_3.txt;500;50150;0.25;160;0.2;32;581;8;[98, 498, 211, 20, 389, 374, 232, 364]
random/w_rnd_graph_500_40_3.txt;500;50150;0.5;160;0.2;32;681;9;[434, 211, 115, 374, 278, 232, 362, 222, 495]
random/w_rnd_graph_500_40_3.txt;500;50150;0.75;160;0.2;32;1242;11;[162, 259, 435, 292, 374, 7, 232, 249, 202, 315, 172]
random/w_rnd_graph_500_40_3.txt;500;50150;1.0;160;0.2;32;1232;12;[65, 2, 483, 294, 105, 170, 13, 463, 211, 346, 124, 30]
random/w_rnd_graph_4000_30_3.txt;4000;2401400;0.1;160;0.2;32;63014;13;[482, 3492, 1639, 3114, 3530, 2059, 3766, 54, 3990, 2137, 1627, 252, 1534]
random/w_rnd_graph_4000_30_3.txt;4000;2401400;0.25;160;0.2;32;69718;14;[3136, 1, 1475, 3492, 517, 873, 2668, 3756, 2191, 3699, 472, 2617, 857, 1435]
random/w_rnd_graph_4000_30_3.txt;4000;2401400;0.5;160;0.2;32;112626;17;[2466, 1507, 3492, 132, 580, 3108, 1864, 1484, 2509, 2765, 558, 2868, 3989, 3031, 1881, 3806, 190]
random/w_rnd_graph_4000_30_3.txt;4000;2401400;0.75;160;0.2;32;180089;20;[1344, 2273, 3042, 194, 2757, 677, 3304, 1547, 3692, 1900, 1870, 3951, 1395, 3667, 3510, 950, 1721, 3514, 1500, 3548]
random/w_rnd_graph_4000_30_3.txt;4000;2401400;1.0;160;0.2;32;181309;23;[1, 2817, 3906, 739, 3172, 2373, 3430, 200, 2697, 3017, 845, 2062, 2447, 303, 3536, 3923, 2613, 2071, 1145, 3834, 443, 3197, 959]
random/w_rnd_graph_500_30_2.txt;500;37675;0.1;160;0.2;32;849;9;[497, 499, 485, 166, 486, 104, 248, 462, 159]
random/w_rnd_graph_500_30_2.txt;500;37675;0.25;160;0.2;32;934;10;[496, 193, 17, 18, 146, 484, 70, 183, 88, 185]
random/w_rnd_graph_500_30_2.txt;500;37675;0.5;160;0.2;32;927;11;[480, 481, 145, 50, 2, 421, 87, 58, 378, 123, 316]
random/w_rnd_graph_500_30_2.txt;500;37675;0.75;160;0.2;32;1372;15;[193, 481, 482, 395, 204, 143, 464, 342, 247, 88, 345, 89, 186, 479, 191]
random/w_rnd_graph_500_30_2.txt;500;37675;1.0;160;0.2;32;1794;18;[128, 129, 193, 67, 99, 356, 231, 108, 273, 305, 274, 435, 216, 89, 282, 444, 126, 191]
random/w_rnd_graph_2000_20_1.txt;2000;400800;0.1;160;0.2;32;19128;16;[161, 514, 37, 1832, 9, 1833, 458, 628, 184, 1112, 985, 1689, 699, 1915, 1981, 1919]
random/w_rnd_graph_2000_20_1.txt;2000;400800;0.25;160;0.2;32;23469;18;[1664, 257, 225, 772, 1348, 681, 1131, 332, 366, 1486, 721, 1010, 1426, 1780, 405, 1813, 1915, 508]
random/w_rnd_graph_2000_20_1.txt;2000;400800;0.5;160;0.2;32;29317;20;[930, 1155, 1603, 772, 292, 681, 682, 366, 47, 1424, 1777, 1873, 1810, 405, 981, 1366, 886, 1399, 1052, 1853]
