filename,numVertices,numEdges,kWeight,maxIterations,removeVerticesPercentage,destructionMethod,reconstructionMethod,runtime(ms),size,,size,size
w_zachary.txt,34,95,0.1,160,0.2,COMPLETE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,0,4,,,
w_zachary.txt,34,95,0.1,160,0.2,COMPLETE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,1,4,,,
w_zachary.txt,34,95,0.25,160,0.2,RANDOM_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,1,5,,,
w_zachary.txt,34,95,0.25,160,0.2,RANDOM_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,1,5,,,
w_zachary.txt,34,95,0.25,160,0.2,RANDOM_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,1,5,,,
w_zachary.txt,34,95,0.25,160,0.2,RANDOM_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,1,5,,,
w_zachary.txt,34,95,0.25,160,0.2,EDGE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,5,5,,,
w_zachary.txt,34,95,0.25,160,0.2,EDGE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,1,5,,,
w_zachary.txt,34,95,0.25,160,0.2,EDGE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2,5,,,
w_zachary.txt,34,95,0.25,160,0.2,EDGE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,10,5,,,
w_zachary.txt,34,95,0.25,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,7,5,,,
w_zachary.txt,34,95,0.25,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,2,5,,,
w_zachary.txt,34,95,0.25,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,1,5,,,
w_zachary.txt,34,95,0.25,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,7,5,,,
w_zachary.txt,34,95,0.25,160,0.2,COMPLETE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,13,5,,,
w_zachary.txt,34,95,0.25,160,0.2,COMPLETE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,5,5,,,
w_zachary.txt,34,95,0.25,160,0.2,COMPLETE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2,5,,,
w_zachary.txt,34,95,0.25,160,0.2,COMPLETE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,9,5,,,
w_zachary.txt,34,95,0.5,160,0.2,RANDOM_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,3,8,,,
w_zachary.txt,34,95,0.5,160,0.2,RANDOM_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,1,8,,,
w_zachary.txt,34,95,0.5,160,0.2,RANDOM_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,1,8,,,
w_zachary.txt,34,95,0.5,160,0.2,RANDOM_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,5,8,,,
w_zachary.txt,34,95,0.5,160,0.2,EDGE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,17,8,,,
w_zachary.txt,34,95,0.5,160,0.2,EDGE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,1,8,,,
w_zachary.txt,34,95,0.5,160,0.2,EDGE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,1,8,,,
w_zachary.txt,34,95,0.5,160,0.2,EDGE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,9,8,,,
w_zachary.txt,34,95,0.5,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,19,8,,,
w_zachary.txt,34,95,0.5,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,2,8,,,
w_zachary.txt,34,95,0.5,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2,8,,,
w_zachary.txt,34,95,0.5,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,9,8,,,
w_zachary.txt,34,95,0.5,160,0.2,COMPLETE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,19,8,,,
w_zachary.txt,34,95,0.5,160,0.2,COMPLETE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,2,8,,,
w_zachary.txt,34,95,0.5,160,0.2,COMPLETE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2,8,,,
w_zachary.txt,34,95,0.5,160,0.2,COMPLETE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,11,8,,,
w_zachary.txt,34,95,0.75,160,0.2,RANDOM_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,10,11,,,
w_zachary.txt,34,95,0.75,160,0.2,RANDOM_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,2,11,,,
w_zachary.txt,34,95,0.75,160,0.2,RANDOM_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,3,12,,,
w_zachary.txt,34,95,0.75,160,0.2,RANDOM_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,14,11,,,
w_zachary.txt,34,95,0.75,160,0.2,EDGE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,17,12,,,
w_zachary.txt,34,95,0.75,160,0.2,EDGE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,2,12,,,
w_zachary.txt,34,95,0.75,160,0.2,EDGE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,2,11,,,
w_zachary.txt,34,95,0.75,160,0.2,EDGE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,15,11,,,
w_zachary.txt,34,95,0.75,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,19,11,,,
w_zachary.txt,34,95,0.75,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,4,11,,,
w_zachary.txt,34,95,0.75,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,6,11,,,
w_zachary.txt,34,95,0.75,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,21,11,,,
w_zachary.txt,34,95,0.75,160,0.2,COMPLETE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,23,11,,,
w_zachary.txt,34,95,0.75,160,0.2,COMPLETE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,6,11,,,
w_zachary.txt,34,95,0.75,160,0.2,COMPLETE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,5,11,,,
w_zachary.txt,34,95,0.75,160,0.2,COMPLETE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,14,11,,,
w_zachary.txt,34,95,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,14,15,,,
w_zachary.txt,34,95,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,3,15,,,
w_zachary.txt,34,95,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,4,15,,,
w_zachary.txt,34,95,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,28,15,,,
w_zachary.txt,34,95,1.0,160,0.2,EDGE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,19,15,,,
w_zachary.txt,34,95,1.0,160,0.2,EDGE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,5,15,,,
w_zachary.txt,34,95,1.0,160,0.2,EDGE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,4,15,,,
w_zachary.txt,34,95,1.0,160,0.2,EDGE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,37,15,,,
w_zachary.txt,34,95,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,21,15,,,
w_zachary.txt,34,95,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,8,15,,,
w_zachary.txt,34,95,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,6,15,,,
w_zachary.txt,34,95,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,34,15,,,
w_zachary.txt,34,95,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,30,15,,,
w_zachary.txt,34,95,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,10,15,,,
w_zachary.txt,34,95,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,13,15,,,
w_zachary.txt,34,95,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,28,15,,,
